사업자등록번호,기업명,대표자명
2978100845,(주)맛있는사람들,이여영
2978102014,(주)가나전산,박경신
2978600670,(주)온빛페이,장성익
2988101037,(주)한국에너지산업,이만규
2988101454,(주)엠와이코퍼레이션,맹민영
2988700855,(주)아하랩스,함상화
2988700888,(주)에이퍼브,류정훈
2988701121,(주)미스테리코,고남길
2988800944,(주)우성씨앤디,심용수
2990501147,마제스티스튜디오,유영관
2992800701,케이씨에스,김창식
2997600323,데이터링크,박오찬
2998100370,(주)클라우드앤티나,문경환
2998100803,(주)무나,조기행
2998701411,안세글로벌(주),김수림
2998800030,리엔테크(주),이주
2998800549,(주)블렌딩,손창원
2998801266,(주)콘트라밴드,김소라
3010497288,원천정보기술,박성용
3010571816,백두정보기술,강종원
3010887089,다셀,신형균
3011228113,따뜻나무,전훈
3011386712,신우정보기술,진정창
3011579501,와이티브이,손형진
3011584101,블루소프트,서명석
3011799326,현주컴퓨터에이에스청주센타,임정섭
3012231053,서브플러스,정주호
3012390030,에버컴퓨터오에이,한기원
3012495600,아이웹플디자인,박경호
3012721429,연소프트,유제연
3012789055,엔알,박태순
3012985897,천군,심경한
3013189479,신안종합상사,신안호
3018139557,상진개발(주),임영경
3018140355,새한항업(주),김기윤
3018141581,서진씨엔에스(주),김재영
3018146567,(주)임베디드솔루션,이선복
3018146854,(주)디엘정보기술,박수철
3018146932,(주)이엑스이소프트,한상명
3018147659,(주)아이앤이,김재원
3018161554,청맥산업(주),이상도
3018167261,(주)허브디티,허필갑
3018173972,(주)드림커뮤니케이션,강신모
3018176057,(주)조은정보통신,송재운
3018178851,(주)유비컴즈,민경명
3018181166,스카이라이프,이성일
3018182239,(주)아람,이항노
3018190442,(주)큐버솔루션,이동현
3018191039,(주)쓰리에치시스템,이석범
3018193134,(주)이은,전영준
3018194472,(주)케이디에스,이광희
3018196989,(주)두리정보시스템,김학상
3018610706,(주)한아텍,박현호
3018611267,(주)아이지에스,김창호
3018612965,(주)세종데일리,김태수
3018616490,(주)코아아이티,신동용
3018616831,(주)헤븐리아이디어,정승현
3018617086,(주)울림,최종현
3018622352,(주)에치앤에프텍,남정현
3018623424,(주)탑코어시스템,이상봉
3018625908,에이케이솔루션(주),서동국
3018626402,(주)대명사,한필수
3018626741,(주)에이티케이,조재만
3018629807,(주)에코리언,이재엽
3018630075,(주)아인시스텍,이정일
3018633112,리노소프트(주),정태명
3018633238,(주)엘엠정보,이민
3018634348,(주)루나유엑스,문유선
3019863303,도서출판온누리,김용항
3020235210,비엔씨인터넷체인점,김정일
3020275774,아이비알에스,주일종
3020761858,나무소프트,최홍준
3021301211,대성테크,강정희
3022000317,지앤에스인포,이종훈
3028600593,(주)수안아이테크,신광철
3028700533,(주)퓨전네트웍스,김연상
3028700630,(주)퓨넷코리아,김승욱
3028700644,(주)버즈마켓,이창열
3028800700,(주)아이티솔,정인재
3031353876,다온씨앤씨,김성대
3031994146,엠앤에이치,이민수
3038144167,(주)아이티테크,이재용
3038170990,(주)삼우통신,조규진
3038173982,(유)내일,권순령
3038701646,(주)애플트리,이경덕
3038800741,(주)위드로지스,변웅찬
3038801361,(주)제로원소프트,오인섭
3040595743,블루독,이월성
3040871418,제일운수,최정환
3048130744,(주)써브,이영자
3048132077,(주)넷티어아이티엘,김강중
3048133377,(주)세퍼드,김욱
3048601166,이야기연구소(주),박인현
3048700316,(주)알플러스,오만열
3048800249,(주)캐시멜로,윤형운
3048800365,(주)씨앤위즈,권오정
3050293989,배재정보통신,임하순
3050854668,한길로정보통신,임재관
3050934941,바른미디어,오새진
3051068433,제이투이엔지,안동준
3051072219,지엠텍,성화진
3051481400,다솜정보,송현옥
3051941913,유어웹,황용재
3051976668,윈스텍,박의수
3052043810,유시스,조주현
3052544468,한아름정보통신,정기옥
3052687498,디엔에스,김지영
3058138619,(주)사이버텔브릿지,남백산
3058138910,(주)비엘소프트,변규일
3058151548,(주)코어링크,김광호
3058155146,(주)아이티스테이션,전석기
3058167278,충청라인,전재관
3058169543,유비즈정보기술(주),손명준
3058171807,(주)아이엔지웹,윤민석
3058172470,(주)플랜아이,이명기
3058174124,(주)대원정보기술,이상윤
3058180679,(주)윌시스템,손덕명
3058183720,트롤네트웍스(주),김상열
3058186921,(주)데이터젠,임선묵
3058193873,(주)와토시스,송인준
3058196638,(주)명건디아이에스,곽미라
3058199765,(주)쓰리피네트웍스,김영홍
3058607407,(주)비더스토리,박준성
3058618603,(주)피엔아이시스템,정성화
3058624600,(주)한국에스엔씨,김솔
3058625744,(주)타운넷,강진수
3058628310,잉스정보통신(주),이용수
3058634205,(주)태경네트웍스,서현택
3058639345,(주)인터웨어,이성호
3058639568,리온소프트(주),최준
3058639705,(주)스텔스솔루션,왕효근
3058800882,엘제이테크(주),전지연
3058801111,(주)엠앤제이네트웍스,정미란
3061451059,제일뮤직,안준형
3068119935,(주)다림비젼,김영대
3068130129,(주)씨엠씨스템,최영하
3068800089,(주)엠앤디인터내셔널,유영순
3068800361,(주)큐리보,김대현
3069702793,굿모닝미디어,이병훈
3070542681,제로넷시스템즈,한재진
3070697335,세종정보기술,이갑주
3072608903,도서출판토기장이,조애신
3078125274,(주)지아이,윤종수
3078145116,(주)이즈컴퍼니,신을주
3078149301,(주)호니시스,김남호
3078149465,(주)엔텍시스템즈,김기완
3078700431,(주)린아레나,문경곤
3078701027,(주)시스넷,한금자
3078701032,파이알랩(주),최관식
3078701575,(주)그릿테크,백유선
3088144968,(주)셀플러스코리아,김정삼
3088303414,부여군사적지관리사무소,이명규
3088601095,(주)씽즈,이원엽
3088702048,(주)이투스,이호진
3088800241,(주)제이아인,지운섭
3091405836,에스컴퍼니,배상수
3091761197,아이티스코,이민우
3093052853,그라비티,이방남
3098107549,(주)포시즌,정재영
3098601593,(주)노매드헐,김효정
3098601759,(주)파이,이현종
3098800282,(주)딕스코리아,윤경희
3098800318,(주)더유아이,홍미정
3100577982,컴&잉크,양태규
3100668025,드림유통,심연옥
3100697909,링크온커뮤니케이션즈,차성엽
3108127507,(주)지오인프라,조경모
3108132465,(주)보이스로그,서병식
3108132693,(주)페이스투,김춘석
3108133519,(주)제이알정보기술,정대진
3108420072,이모지게임즈유한책임회사,정석주
3108800040,(주)엔엑스소프트,김종협
3108800808,블렌드씽즈(주),이창현
3111028964,아이티네트,김숙희
3112100453,엑스컴,이성찬
3113300586,제이디솔루션,이준홍
3118131950,(주)에이스,한병규
3118132212,다올시스템,김용재
3118133171,(주)금강정보통신,이주형
3118135989,(주)주영,김영광
3118140288,(주)새올정보기술,정범호
3118145809,제일방송(주),박정주
3118151261,(주)느띠,박찬신
3118153202,(주)비아이에스,임정현
3118700366,(주)루트엘,우철웅
3119103394,쉬다이닝,최미영
3120676308,마이웹,고병현
3120827271,회계와컴퓨터,오형석
3121450002,이지정보기술,김용성
3121998321,에이치비에스,이훈복
3122076570,법무사심문연사무소,심문연
3122099364,위티,김병규
3122178139,박씨넷,박찬열
3122221287,넥스트비전,이종철
3122368300,플러스정보통신,안상균
3122484869,에이스건축기계설비,전상준
3122488735,씨앤티,조혜진
3122557281,블루비트,신현우
3122733473,지오디웹스,한성진
3122764170,지니정보기술,최성진
3122803961,엠디미디어,황명동
3122923907,우진종합상사,김상우
3122978227,스마트정보통신,박철민
3122995167,현정보시스템,이송현
3123023183,제이와이정보통신,이병민
3123186813,터천안쿠폰북스마트웹,한정우
3123193425,제이앤에스테크,김종직
3123202687,휴대폰아울렛,손영신
3123228197,에이투제이소프트,안승일
3128141728,(주)네오패드,정희성
3128143032,(주)씨앤에스,공영화
3128152701,(주)에이스텍,황인수
3128157119,(주)아이지엠,김현철
3128159742,(주)맘스,임민상
3128172880,(주)엠아이티소프트,안원영
3128180925,성아정보통신(주),조윤연
3128181792,(주)파워넷,한국희
3128196295,(주)성진,김성진
3128196859,(주)가델,김정민
3128198143,브레인웨이브(주),김지석
3128518701,(주)교원구몬도고연수원,장평순
3128611383,(주)세일직업전문학교,박상희
3128612359,(주)아리랑네트웍스,송일
3128624175,(주)오피에이,박경이
3128626299,비트(주),손태식
3128629559,(주)넥스트비즈,박영욱
3128630283,(주)앙클,한수용
3128642095,(주)에프파이브패밀리,한현근
3128645791,(주)스마트정보,김성수
3128653175,(주)비씨컴,윤일기
3128654500,비티씨(주),김락환
3128654529,(주)좋은기술,정동준
3128660166,(주)드림브이알,서영수
3128664221,(주)씨에쓰랩,이순희
3128666194,(주)한올시스템,이태영
3128673865,(주)세븐피엠밴드,이동용
3128700452,(주)제이에스에이치,채종호
3128700976,코코넛나무(주),박보균
3128701432,(주)딜리버리랩,이원석
3130389014,전국여행다님길,박상원
3138600521,(주)오픈와이드테크,손인웅
3138700284,(주)에이치엔원,김성익
3138700979,롯데컬처웍스(주),최병환
3138800199,더하이컴퍼니(주),백효설
3138801257,(유)조이익스체인지,최병훈
3140114720,칼라정보,성우제
3140242179,티앤알정보통신,조영선
3140376297,성원물산,이철영
3140531805,라온미디어,이병태
3140577820,모카넷,최경호
3140868716,대원기획출판,안병섭
3140953151,성원넷굿띠야,박성근
3141219852,대덕커뮤니케이션,신성민
3141257201,파루스디씨대전지사,김대성
3141518010,아이디에스,신은희
3141538544,제이씨넷,전익성
3141551950,웰빙하우스,채문철
3141558268,마루소프트웨어,한승도
3141579642,엠디브릿지,김철중
3141636830,에이아이정보기술,김용회
3141759091,정네트웍스,정성일
3141769982,스타정보통신,김상수
3141781915,에이스,박주만
3141825055,현대기획,박주만
3141992982,이즈마인드,강상욱
3142030449,에스에스텍,박순화
3142055116,조우호(사업자),조우호
3142244971,에스앤티컨설팅,김대성
3142273307,레드카펫,정청희
3142327552,명성문화사,노진규
3142339854,델타시스템,박주만
3142426792,레이지모조,김재민
3142438565,케이에스뮤직,이경수
3142446065,아라아이씨티,박승엽
3142570164,제이비알,조강현
3142617375,에이치정보통신,김정호
3148114867,(주)지란지교소프트,박승애
3148116865,(주)아이비에스,백병석
3148119071,이니텍(주),강석모
3148120092,(주)물류넷,민경욱
3148121198,(주)테크모아,임영훈
3148122940,(주)네오그라프,이현숙
3148123269,(주)케이아이,조영근
3148124083,(주)유미테크,윤대일
3148125419,(주)연무기술,박재용
3148125762,닉스테크놀로지(주),김영일
3148126039,(주)아라기술,이재혁
3148128094,(주)엔오원,우혁
3148130324,(주)넷커스터마이즈,안명수
3148130907,(주)시스템뱅크,이진호
3148131487,(주)케이쓰리아이,이재영
3148132147,(주)케이시크,김영렬
3148132773,(주)애니솔루션,장영복
3148135542,(주)시스템센트로이드,박인학
3148136537,(주)소프트아이텍,이학수
3148136575,(주)대덕넷,이석봉
3148136594,(주)에스티,정창훈
3148137986,한국에이치앤티(주),김재환
3148138724,버츄얼아이테크(주),박종원
3148138947,(주)지오매틱스,김락진
3148141684,케이엘정보통신(주),강연운
3148143061,(주)인포스,최동진
3148143305,씨앤에이(주),최동섭
3148143381,(주)아이에스엔,이용희
3148143886,(주)백산모바일,윤준현
3148146957,성한(주),윤홍익
3148147669,(주)아이엔소프트,황광익
3148147859,(주)지플러스,강건희
3148148218,써미텍(주),안철현
3148148576,(주)무브게임즈,김동성
3148148940,(주)월시스,김윤회
3148151765,(주)새암정보기술,우유식
3148154888,(주)더원아이티,임종관
3148156101,(주)라온정보,유승철
3148157610,(주)엘씨씨코리아,최철
3148161526,(주)위더스텍,성우열
3148162296,(주)메타비즈,이석호
3148163543,(주)에이텍정보기술,김의겸
3148165629,(주)충청넷,최종출
3148169440,(주)유아이에스,강희만
3148171228,(주)케이엠넷,황광모
3148173793,태영이엔지(주),정형욱
3148174093,(주)위너다임,강창구
3148174394,(주)브리즈엔터테인먼트,민병천
3148177203,(주)코아비즈,김성학
3148179477,(주)휴먼시스템,진정창
3148180218,(주)이에스테크,김종현
3148180275,(주)토즈,김기태
3148180294,(주)지엔에스인포,조광현
3148180770,(주)원모어정보시스템,백민규
3148182593,(주)브이아이소프트,유길상
3148183291,파인네트웍(주),이시정
3148184913,세림티에스지(주),이병철
3148185402,(주)님버스,송주빈
3148186599,(주)케이에스솔루션,김상순
3148187017,(주)지원정보통신,손정아
3148188001,(주)카이런소프트,조영욱
3148191262,에이치알엔(주),이정우
3148193066,(주)지오아이티,이성한
3148195195,(주)한빛시스템즈,홍수경
3148196383,(주)에스티엔,김종식
3148197077,(주)아이티앤,성영규
3148197738,(주)모비다임,정혜원
3148197927,(주)유진아이티,홍영기
3148527069,하늘땅,조성현
3148528700,(주)아이티코리아,김정일
3148601881,(주)티앤테크,서태원
3148602653,(주)제일씨오엠,이춘희
3148603837,(주)이공감,장광현
3148604928,(주)티지정보기술원,이은주
3148604966,(주)여송텔레콤,오종익
3148608166,(주)지니,서민철
3148611318,(주)오디피아,박동철
3148611884,(주)브이텍,양호식
